method,family,method_type,regime,noise,future_idx,valid_rate,cat_rate,beats_rate,med_error,med_improve,stability,n_seeds
shanks_3,shanks,limit,osc_exp,0.005,5000,1.0,0.0,0.3333,0.051412920266393596,0.9838470837678691,1.1333,30
shanks_4,shanks,limit,osc_exp,0.005,5000,1.0,0.0,0.3667,0.051254941003496146,0.9853829714902564,1.1467,30
wynn_eps_1,wynn_eps,limit,osc_exp,0.005,5000,1.0,0.0,0.5667,0.05015465455108506,1.0016438333603523,1.2267,30
wynn_eps_2,wynn_eps,limit,osc_exp,0.005,5000,1.0,0.0,0.3667,0.05215126854754458,0.9663308352949005,1.1467,30
wynn_eps_3,wynn_eps,limit,osc_exp,0.005,5000,1.0,0.0,0.3333,0.05191902733048623,0.9626004498705801,1.1333,30
wynn_rho_1,wynn_rho,limit,osc_exp,0.005,5000,1.0,0.0,0.3333,0.05040887818766961,0.9887403153276512,1.1333,30
wynn_rho_2,wynn_rho,limit,osc_exp,0.005,5000,1.0,0.0,0.4333,0.05167412864204739,0.9845131210352657,1.1733,30
wynn_rho_3,wynn_rho,limit,osc_exp,0.005,5000,1.0,0.0,0.4333,0.05141324088405426,0.9850447288208979,1.1733,30
pade_11,pade,trajectory,osc_exp,0.005,5000,1.0,0.0,0.0,0.1672245140713615,0.295065990029458,1.0,30
pade_12,pade,trajectory,osc_exp,0.005,5000,1.0,0.0,1.0,0.009022285079553698,5.54546695385179,1.4,30
pade_13,pade,trajectory,osc_exp,0.005,5000,1.0,0.0,1.0,0.009937879570495488,5.038475034736402,1.4,30
pade_21,pade,trajectory,osc_exp,0.005,5000,0.0,1.0,0.0,,,-2.0,30
pade_22,pade,trajectory,osc_exp,0.005,5000,1.0,0.0,0.8333,0.04262855578683515,1.1493787073437234,1.3333,30
pade_23,pade,trajectory,osc_exp,0.005,5000,1.0,0.0,1.0,0.008982260896546773,5.570711249864532,1.4,30
pade_31,pade,trajectory,osc_exp,0.005,5000,0.0,1.0,0.0,,,-2.0,30
pade_32,pade,trajectory,osc_exp,0.005,5000,0.3333,1.0,0.0,127.18582687507288,0.00042174247604358955,-1.6667,30
levin_t1,levin,limit,osc_exp,0.005,5000,1.0,0.0,0.5667,0.05015465455108506,1.0016438333603523,1.2267,30
levin_t2,levin,limit,osc_exp,0.005,5000,1.0,0.0,0.3333,0.051745302027541594,0.9828874663531784,1.1333,30
levin_u1,levin,limit,osc_exp,0.005,5000,1.0,0.0,0.5667,0.05015278786771122,1.0016472029881744,1.2267,30
levin_u2,levin,limit,osc_exp,0.005,5000,1.0,0.0,0.3333,0.05174671277138388,0.9824985940901383,1.1333,30
levin_v1,levin,limit,osc_exp,0.005,5000,1.0,0.0,0.3667,0.05195968486684432,0.9474096991550254,1.1467,30
levin_v2,levin,limit,osc_exp,0.005,5000,1.0,0.0,0.4,0.052232357020061584,0.9713831705932516,1.16,30
weniger_d1,weniger,limit,osc_exp,0.005,5000,1.0,0.0,1.0,0.01,5.0131407997195065,1.4,30
weniger_d2,weniger,limit,osc_exp,0.005,5000,1.0,0.0,1.0,0.01,5.0131407997195065,1.4,30
brezinski_theta1,brezinski,limit,osc_exp,0.005,5000,1.0,0.0,0.5667,0.04732022765703078,1.0899814201125277,1.2267,30
brezinski_theta2,brezinski,limit,osc_exp,0.005,5000,1.0,0.0,0.3333,0.05744481740526974,0.8627896880796186,1.1333,30
neville_2,neville,trajectory,osc_exp,0.005,5000,0.5667,1.0,0.0,32.18997013672794,0.0015255834294163604,-1.4333,30
neville_3,neville,trajectory,osc_exp,0.005,5000,0.0667,1.0,0.0,153.6070059649686,0.0003896391281497215,-1.9333,30
neville_4,neville,trajectory,osc_exp,0.005,5000,0.0,1.0,0.0,,,-2.0,30
anderson_1,anderson,limit,osc_exp,0.005,5000,1.0,0.0,0.5667,0.05015462336601282,1.0016418070702027,1.2267,30
anderson_2,anderson,limit,osc_exp,0.005,5000,1.0,0.0,0.5,0.04990095733577608,0.9999782346509636,1.2,30
anderson_3,anderson,limit,osc_exp,0.005,5000,1.0,0.0,0.4667,0.05022993264517549,0.9980616134998962,1.1867,30
median_ensemble,ensemble,trajectory,osc_exp,0.005,5000,1.0,0.0,0.6667,0.04906958641860013,1.008998584788078,1.2667,30
stability_weighted,ensemble,trajectory,osc_exp,0.005,5000,1.0,0.0,0.4667,0.049879135699560775,0.9950898356920985,1.1867,30
best_shanks_wynn,ensemble,limit,osc_exp,0.005,5000,1.0,0.0,0.5667,0.050154654551085094,1.0016438333603535,1.2267,30
current_value,baseline,limit,damped_osc_pow,0.0,150,1.0,0.0,0.0,0.015785183831156367,1.0,1.0,30
linear,baseline,trajectory,damped_osc_pow,0.0,150,1.0,0.0,0.0,0.04113258520749242,0.38376347490750595,1.0,30
log_linear,baseline,trajectory,damped_osc_pow,0.0,150,1.0,0.0,1.0,0.00030076932635005743,52.4826917116688,1.4,30
geom_avg_diff,baseline,limit,damped_osc_pow,0.0,150,1.0,0.0,1.0,0.0014192421655018078,11.122262440374387,1.4,30
richardson_1,richardson,trajectory,damped_osc_pow,0.0,150,1.0,0.0,1.0,0.00019002863252270963,83.06739685278711,1.4,30
richardson_2,richardson,trajectory,damped_osc_pow,0.0,150,1.0,0.0,1.0,3.243063237748367e-07,48673.68495137916,1.4,30
richardson_3,richardson,trajectory,damped_osc_pow,0.0,150,1.0,0.0,1.0,3.2683282068235453e-07,48297.42557127647,1.4,30
richardson_a05,richardson,trajectory,damped_osc_pow,0.0,150,1.0,0.0,1.0,0.0019722691415312577,8.00356477661099,1.4,30
richardson_a10,richardson,trajectory,damped_osc_pow,0.0,150,1.0,0.0,1.0,0.005549305467269734,2.844533234700936,1.4,30
richardson_a20,richardson,trajectory,damped_osc_pow,0.0,150,1.0,0.0,1.0,0.015669887521692176,1.0073578262322933,1.4,30
single_exp_fit,parametric,trajectory,damped_osc_pow,0.0,150,1.0,0.0,1.0,0.007221930327687774,2.185729176954033,1.4,30
double_exp_fit,parametric,trajectory,damped_osc_pow,0.0,150,1.0,0.0,1.0,0.0072219208621522105,2.185732041717806,1.4,30
rational_fit,parametric,trajectory,damped_osc_pow,0.0,150,1.0,0.0,1.0,0.0011282279593276476,13.991129807280558,1.4,30
log_fit,parametric,trajectory,damped_osc_pow,0.0,150,1.0,0.0,0.0,0.020037922969552695,0.7877654712587578,1.0,30
shanks_1,shanks,limit,damped_osc_pow,0.0,150,1.0,0.0,1.0,0.006187260807398329,2.5512394454556464,1.4,30
shanks_2,shanks,limit,damped_osc_pow,0.0,150,1.0,0.0,0.0,0.019474319712629768,0.8105640691992507,1.0,30
shanks_3,shanks,limit,damped_osc_pow,0.0,150,1.0,0.0,0.0,0.027502500088191283,0.5739545052463806,1.0,30
shanks_4,shanks,limit,damped_osc_pow,0.0,150,1.0,0.0,0.0,0.027137248830256182,0.5816795921315709,1.0,30
wynn_eps_1,wynn_eps,limit,damped_osc_pow,0.0,150,1.0,0.0,1.0,0.006187260807418181,2.5512394454474605,1.4,30
wynn_eps_2,wynn_eps,limit,damped_osc_pow,0.0,150,1.0,0.0,1.0,0.01439577515604952,1.096515030281157,1.4,30
wynn_eps_3,wynn_eps,limit,damped_osc_pow,0.0,150,1.0,0.0,0.0,0.01885371273277897,0.837245377336864,1.0,30
wynn_rho_1,wynn_rho,limit,damped_osc_pow,0.0,150,1.0,0.0,0.0,0.028565153360890418,0.5526028035532423,1.0,30
wynn_rho_2,wynn_rho,limit,damped_osc_pow,0.0,150,1.0,0.0,0.0,0.03414352137186749,0.4623185657751912,1.0,30
wynn_rho_3,wynn_rho,limit,damped_osc_pow,0.0,150,1.0,0.0,0.0,0.036161625740099804,0.43651753780671704,1.0,30
pade_11,pade,trajectory,damped_osc_pow,0.0,150,1.0,0.0,1.0,0.0009940376232936352,15.879865571741524,1.4,30
pade_12,pade,trajectory,damped_osc_pow,0.0,150,1.0,0.0,1.0,0.0003126334686091442,50.491023566293464,1.4,30
pade_13,pade,trajectory,damped_osc_pow,0.0,150,1.0,0.0,1.0,0.00013191453053012364,119.66220679193265,1.4,30
pade_21,pade,trajectory,damped_osc_pow,0.0,150,1.0,0.0,1.0,0.0005710003655422166,27.644787610892166,1.4,30
pade_22,pade,trajectory,damped_osc_pow,0.0,150,1.0,0.0,1.0,4.676253008112363e-05,337.5605170159149,1.4,30
pade_23,pade,trajectory,damped_osc_pow,0.0,150,1.0,0.0,1.0,1.497014942247743e-05,1054.4439728474038,1.4,30
pade_31,pade,trajectory,damped_osc_pow,0.0,150,1.0,0.0,1.0,0.00043101445271168104,36.62332836369078,1.4,30
pade_32,pade,trajectory,damped_osc_pow,0.0,150,1.0,0.0,1.0,1.9749194912391244e-05,799.2823961270575,1.4,30
levin_t1,levin,limit,damped_osc_pow,0.0,150,1.0,0.0,1.0,0.006187260807418202,2.551239445447452,1.4,30
levin_t2,levin,limit,damped_osc_pow,0.0,150,1.0,0.0,1.0,0.014424067919070728,1.094364219561532,1.4,30
levin_u1,levin,limit,damped_osc_pow,0.0,150,1.0,0.0,0.0,0.04167161307879077,0.378799443191951,1.0,30
levin_u2,levin,limit,damped_osc_pow,0.0,150,1.0,0.0,0.0,0.040155672209384666,0.39309972819897804,1.0,30
levin_v1,levin,limit,damped_osc_pow,0.0,150,1.0,0.0,0.0,0.04079417270995706,0.3869470265615538,1.0,30
levin_v2,levin,limit,damped_osc_pow,0.0,150,1.0,0.0,0.0,0.039830819198068725,0.3963057790165095,1.0,30
weniger_d1,weniger,limit,damped_osc_pow,0.0,150,1.0,0.0,0.0,0.04993573972854385,0.3161099428378623,1.0,30
weniger_d2,weniger,limit,damped_osc_pow,0.0,150,1.0,0.0,0.0,0.049935739728441106,0.31610994283851274,1.0,30
brezinski_theta1,brezinski,limit,damped_osc_pow,0.0,150,1.0,0.0,1.0,0.0066001902754338135,2.3916255702368896,1.4,30
brezinski_theta2,brezinski,limit,damped_osc_pow,0.0,150,1.0,0.0,0.0,0.01997948391639763,0.790069648305635,1.0,30
neville_2,neville,trajectory,damped_osc_pow,0.0,150,1.0,0.0,1.0,0.0002596076257715338,60.804006755364064,1.4,30
neville_3,neville,trajectory,damped_osc_pow,0.0,150,1.0,0.0,1.0,6.600981507533243e-05,239.13388960629308,1.4,30
neville_4,neville,trajectory,damped_osc_pow,0.0,150,1.0,0.0,1.0,1.9329972892445646e-05,816.6169667690212,1.4,30
anderson_1,anderson,limit,damped_osc_pow,0.0,150,1.0,0.0,1.0,0.01566288064244089,1.007808473518216,1.4,30
anderson_2,anderson,limit,damped_osc_pow,0.0,150,1.0,0.0,1.0,0.01553606595868836,1.016034810429515,1.4,30
anderson_3,anderson,limit,damped_osc_pow,0.0,150,1.0,0.0,1.0,0.015404594781623364,1.024706203241842,1.4,30
median_ensemble,ensemble,trajectory,damped_osc_pow,0.0,150,1.0,0.0,1.0,0.006187260807408258,2.551239445451552,1.4,30
stability_weighted,ensemble,trajectory,damped_osc_pow,0.0,150,1.0,0.0,1.0,0.013959611021817683,1.1307753351067926,1.4,30
best_shanks_wynn,ensemble,limit,damped_osc_pow,0.0,150,1.0,0.0,1.0,0.006187260807398329,2.5512394454556464,1.4,30
current_value,baseline,limit,damped_osc_pow,0.0,1000,1.0,0.0,0.0,0.044268460041168446,1.0,1.0,30
linear,baseline,trajectory,damped_osc_pow,0.0,1000,0.0,1.0,0.0,,,-2.0,30
log_linear,baseline,trajectory,damped_osc_pow,0.0,1000,1.0,0.0,1.0,0.0004920922971351008,89.9596687428229,1.4,30
geom_avg_diff,baseline,limit,damped_osc_pow,0.0,1000,1.0,0.0,1.0,0.023166358253943295,1.9108942180687043,1.4,30
richardson_1,richardson,trajectory,damped_osc_pow,0.0,1000,1.0,0.0,1.0,0.001731703629502434,25.563531361245683,1.4,30
richardson_2,richardson,trajectory,damped_osc_pow,0.0,1000,1.0,0.0,1.0,9.522846609124475e-06,4648.658311764875,1.4,30
richardson_3,richardson,trajectory,damped_osc_pow,0.0,1000,1.0,0.0,1.0,9.742237026211242e-06,4543.972798245954,1.4,30
richardson_a05,richardson,trajectory,damped_osc_pow,0.0,1000,1.0,0.0,1.0,0.010032111032286217,4.412676444538922,1.4,30
richardson_a10,richardson,trajectory,damped_osc_pow,0.0,1000,1.0,0.0,1.0,0.019198769565520114,2.30579672775864,1.4,30
richardson_a20,richardson,trajectory,damped_osc_pow,0.0,1000,1.0,0.0,1.0,0.041435733810558435,1.0683643312209954,1.4,30
single_exp_fit,parametric,trajectory,damped_osc_pow,0.0,1000,1.0,0.0,1.0,0.033881791087284716,1.3065560768946975,1.4,30
double_exp_fit,parametric,trajectory,damped_osc_pow,0.0,1000,1.0,0.0,1.0,0.033881778809705186,1.3065565503452279,1.4,30
rational_fit,parametric,trajectory,damped_osc_pow,0.0,1000,1.0,0.0,1.0,0.008431536982963332,5.2503428651996416,1.4,30
log_fit,parametric,trajectory,damped_osc_pow,0.0,1000,1.0,0.0,1.0,0.029465816770565312,1.5023666367663746,1.4,30
shanks_1,shanks,limit,damped_osc_pow,0.0,1000,1.0,0.0,1.0,0.02229601540261375,1.985487507152461,1.4,30
shanks_2,shanks,limit,damped_osc_pow,0.0,1000,1.0,0.0,1.0,0.009008956497382311,4.913827706242262,1.4,30
shanks_3,shanks,limit,damped_osc_pow,0.0,1000,1.0,0.0,1.0,0.0009807761218207957,45.13615192729686,1.4,30
shanks_4,shanks,limit,damped_osc_pow,0.0,1000,1.0,0.0,1.0,0.0013460273797558965,32.88823147802282,1.4,30
wynn_eps_1,wynn_eps,limit,damped_osc_pow,0.0,1000,1.0,0.0,1.0,0.022296015402593898,1.9854875071542288,1.4,30
wynn_eps_2,wynn_eps,limit,damped_osc_pow,0.0,1000,1.0,0.0,1.0,0.014087501053962559,3.1423926693312674,1.4,30
wynn_eps_3,wynn_eps,limit,damped_osc_pow,0.0,1000,1.0,0.0,1.0,0.009629563477233108,4.597140892817318,1.4,30
wynn_rho_1,wynn_rho,limit,damped_osc_pow,0.0,1000,1.0,0.0,1.0,8.187715087833863e-05,540.6692778910567,1.4,30
wynn_rho_2,wynn_rho,limit,damped_osc_pow,0.0,1000,1.0,0.0,1.0,0.005660245161855412,7.820943930043018,1.4,30
wynn_rho_3,wynn_rho,limit,damped_osc_pow,0.0,1000,1.0,0.0,1.0,0.007678349530087721,5.765361405820594,1.4,30
pade_11,pade,trajectory,damped_osc_pow,0.0,1000,1.0,0.0,1.0,0.00806838285517213,5.486658334859598,1.4,30
pade_12,pade,trajectory,damped_osc_pow,0.0,1000,1.0,0.0,1.0,0.006797835581245125,6.512140447071539,1.4,30
pade_13,pade,trajectory,damped_osc_pow,0.0,1000,1.0,0.0,0.0,0.08351228838288896,0.5300831877364616,1.0,30
pade_21,pade,trajectory,damped_osc_pow,0.0,1000,1.0,0.0,1.0,0.037776679033211504,1.1718462600232717,1.4,30
pade_22,pade,trajectory,damped_osc_pow,0.0,1000,1.0,0.0,1.0,0.002254318665269598,19.63717939401185,1.4,30
pade_23,pade,trajectory,damped_osc_pow,0.0,1000,1.0,0.0,1.0,0.002703858674243092,16.37232761566608,1.4,30
pade_31,pade,trajectory,damped_osc_pow,0.0,1000,1.0,1.0,0.0,0.26832495675345097,0.1649807776987524,-1.0,30
pade_32,pade,trajectory,damped_osc_pow,0.0,1000,1.0,0.0,1.0,0.006351736499871363,6.969505117547773,1.4,30
levin_t1,levin,limit,damped_osc_pow,0.0,1000,1.0,0.0,1.0,0.022296015402593877,1.9854875071542306,1.4,30
levin_t2,levin,limit,damped_osc_pow,0.0,1000,1.0,0.0,1.0,0.014059208290941351,3.1487164230785005,1.4,30
levin_u1,levin,limit,damped_osc_pow,0.0,1000,1.0,0.0,1.0,0.013188336868778688,3.3566370408665445,1.4,30
levin_u2,levin,limit,damped_osc_pow,0.0,1000,1.0,0.0,1.0,0.01167239599937259,3.7925769519426815,1.4,30
levin_v1,levin,limit,damped_osc_pow,0.0,1000,1.0,0.0,1.0,0.012310896499944985,3.595876225696989,1.4,30
levin_v2,levin,limit,damped_osc_pow,0.0,1000,1.0,0.0,1.0,0.011347542988056647,3.901149357861984,1.4,30
weniger_d1,weniger,limit,damped_osc_pow,0.0,1000,1.0,0.0,1.0,0.02145246351853177,2.063560672317518,1.4,30
weniger_d2,weniger,limit,damped_osc_pow,0.0,1000,1.0,0.0,1.0,0.02145246351842903,2.0635606723274007,1.4,30
brezinski_theta1,brezinski,limit,damped_osc_pow,0.0,1000,1.0,0.0,1.0,0.021883085934578266,2.0229532605005325,1.4,30
brezinski_theta2,brezinski,limit,damped_osc_pow,0.0,1000,1.0,0.0,1.0,0.008503792293614448,5.205731573948474,1.4,30
neville_2,neville,trajectory,damped_osc_pow,0.0,1000,1.0,0.0,1.0,0.00586787759221034,7.544203052213499,1.4,30
neville_3,neville,trajectory,damped_osc_pow,0.0,1000,1.0,0.0,1.0,0.003690889509212439,11.993981377842557,1.4,30
neville_4,neville,trajectory,damped_osc_pow,0.0,1000,1.0,0.0,1.0,0.002549834818243772,17.361305024322654,1.4,30
anderson_1,anderson,limit,damped_osc_pow,0.0,1000,1.0,0.0,1.0,0.04414615685245297,1.0027704153075938,1.4,30
anderson_2,anderson,limit,damped_osc_pow,0.0,1000,1.0,0.0,1.0,0.04401934216870044,1.0056592820381842,1.4,30
anderson_3,anderson,limit,damped_osc_pow,0.0,1000,1.0,0.0,1.0,0.04388787099163544,1.0086718503525847,1.4,30
median_ensemble,ensemble,trajectory,damped_osc_pow,0.0,1000,1.0,0.0,1.0,0.004994866309601553,8.862791774040454,1.4,30
stability_weighted,ensemble,trajectory,damped_osc_pow,0.0,1000,1.0,0.0,1.0,0.013608291374383227,3.2530505721314213,1.4,30
best_shanks_wynn,ensemble,limit,damped_osc_pow,0.0,1000,1.0,0.0,1.0,0.02229601540261375,1.985487507152461,1.4,30
current_value,baseline,limit,damped_osc_pow,0.0,5000,1.0,0.0,0.0,0.051698254053306705,1.0,1.0,30
linear,baseline,trajectory,damped_osc_pow,0.0,5000,0.0,1.0,0.0,,,-2.0,30
log_linear,baseline,trajectory,damped_osc_pow,0.0,5000,1.0,0.0,1.0,0.00024020997138239977,215.22109909003822,1.4,30
geom_avg_diff,baseline,limit,damped_osc_pow,0.0,5000,1.0,0.0,1.0,0.03059615163078828,1.689697929241657,1.4,30
richardson_1,richardson,trajectory,damped_osc_pow,0.0,5000,1.0,0.0,1.0,0.002958320564402362,17.47554158781665,1.4,30
richardson_2,richardson,trajectory,damped_osc_pow,0.0,5000,1.0,0.0,1.0,6.899449120967294e-06,7493.098818019645,1.4,30
richardson_3,richardson,trajectory,damped_osc_pow,0.0,5000,1.0,0.0,1.0,7.629829087198517e-06,6775.807618030015,1.4,30
richardson_a05,richardson,trajectory,damped_osc_pow,0.0,5000,1.0,0.0,1.0,0.015371394537966572,3.363276762275187,1.4,30
richardson_a10,richardson,trajectory,damped_osc_pow,0.0,5000,1.0,0.0,1.0,0.024534378338350846,2.1071760343931243,1.4,30
richardson_a20,richardson,trajectory,damped_osc_pow,0.0,5000,1.0,0.0,1.0,0.048805480266382886,1.0592714951504403,1.4,30
single_exp_fit,parametric,trajectory,damped_osc_pow,0.0,5000,1.0,0.0,1.0,0.04131158509940608,1.2514226682154095,1.4,30
double_exp_fit,parametric,trajectory,damped_osc_pow,0.0,5000,1.0,0.0,1.0,0.04131157282182654,1.251423040131565,1.4,30
rational_fit,parametric,trajectory,damped_osc_pow,0.0,5000,1.0,0.0,1.0,0.012628751972812984,4.093694623554414,1.4,30
log_fit,parametric,trajectory,damped_osc_pow,0.0,5000,1.0,0.0,1.0,0.027287514818873492,1.8945753908505238,1.4,30
shanks_1,shanks,limit,damped_osc_pow,0.0,5000,1.0,0.0,1.0,0.029725809414752013,1.7391706086782095,1.4,30
shanks_2,shanks,limit,damped_osc_pow,0.0,5000,1.0,0.0,1.0,0.016438750509520574,3.1449016774946146,1.4,30
shanks_3,shanks,limit,damped_osc_pow,0.0,5000,1.0,0.0,1.0,0.008410570133959058,6.146819208434695,1.4,30
shanks_4,shanks,limit,damped_osc_pow,0.0,5000,1.0,0.0,1.0,0.008775821391894159,5.890987492185986,1.4,30
wynn_eps_1,wynn_eps,limit,damped_osc_pow,0.0,5000,1.0,0.0,1.0,0.02972580941473216,1.7391706086793708,1.4,30
wynn_eps_2,wynn_eps,limit,damped_osc_pow,0.0,5000,1.0,0.0,1.0,0.02151729506610082,2.4026372224989436,1.4,30
wynn_eps_3,wynn_eps,limit,damped_osc_pow,0.0,5000,1.0,0.0,1.0,0.01705935748937137,3.030492448822688,1.4,30
wynn_rho_1,wynn_rho,limit,damped_osc_pow,0.0,5000,1.0,0.0,1.0,0.007347916861259924,7.035770141313517,1.4,30
wynn_rho_2,wynn_rho,limit,damped_osc_pow,0.0,5000,1.0,0.0,1.0,0.0017695488502828503,29.215499784051225,1.4,30
wynn_rho_3,wynn_rho,limit,damped_osc_pow,0.0,5000,1.0,0.0,1.0,0.0002485555179494586,207.99479520635325,1.4,30
pade_11,pade,trajectory,damped_osc_pow,0.0,5000,1.0,0.0,1.0,0.012221832642422003,4.2299919795875764,1.4,30
pade_12,pade,trajectory,damped_osc_pow,0.0,5000,1.0,0.0,1.0,0.010411366726054309,4.965558837144071,1.4,30
pade_13,pade,trajectory,damped_osc_pow,0.0,5000,1.0,0.0,1.0,0.014419018848349594,3.585421074556963,1.4,30
pade_21,pade,trajectory,damped_osc_pow,0.0,5000,1.0,0.0,0.0,0.2575189944286238,0.20075510999883095,1.0,30
pade_22,pade,trajectory,damped_osc_pow,0.0,5000,1.0,0.0,1.0,0.004947079498115098,10.450257383776513,1.4,30
pade_23,pade,trajectory,damped_osc_pow,0.0,5000,1.0,0.0,1.0,0.007948051162098357,6.504519535535791,1.4,30
pade_31,pade,trajectory,damped_osc_pow,0.0,5000,1.0,1.0,0.0,9.163752223581978,0.00564160322015981,-1.0,30
pade_32,pade,trajectory,damped_osc_pow,0.0,5000,1.0,0.0,0.0,0.056598922399846194,0.9134141050969408,1.0,30
levin_t1,levin,limit,damped_osc_pow,0.0,5000,1.0,0.0,1.0,0.02972580941473214,1.7391706086793721,1.4,30
levin_t2,levin,limit,damped_osc_pow,0.0,5000,1.0,0.0,1.0,0.021489002303079614,2.405800572970192,1.4,30
levin_u1,levin,limit,damped_osc_pow,0.0,5000,1.0,0.0,1.0,0.0057585428566404254,8.97766246433179,1.4,30
levin_u2,levin,limit,damped_osc_pow,0.0,5000,1.0,0.0,1.0,0.004242601987234328,12.185506490795717,1.4,30
levin_v1,levin,limit,damped_osc_pow,0.0,5000,1.0,0.0,1.0,0.004881102487806722,10.591511688691632,1.4,30
levin_v2,levin,limit,damped_osc_pow,0.0,5000,1.0,0.0,1.0,0.003917748975918385,13.195907744749722,1.4,30
weniger_d1,weniger,limit,damped_osc_pow,0.0,5000,1.0,0.0,1.0,0.014022669506393508,3.686762640290093,1.4,30
weniger_d2,weniger,limit,damped_osc_pow,0.0,5000,1.0,0.0,1.0,0.014022669506290766,3.6867626403171054,1.4,30
brezinski_theta1,brezinski,limit,damped_osc_pow,0.0,5000,1.0,0.0,1.0,0.029312879946716528,1.7636702414529442,1.4,30
brezinski_theta2,brezinski,limit,damped_osc_pow,0.0,5000,1.0,0.0,1.0,0.01593358630575271,3.2446087818058515,1.4,30
neville_2,neville,trajectory,damped_osc_pow,0.0,5000,1.0,0.0,1.0,0.009790172368355162,5.280627562841621,1.4,30
neville_3,neville,trajectory,damped_osc_pow,0.0,5000,1.0,0.0,1.0,0.007061815247496075,7.3208165664823195,1.4,30
neville_4,neville,trajectory,damped_osc_pow,0.0,5000,1.0,0.0,1.0,0.005522747886900704,9.360965793120625,1.4,30
anderson_1,anderson,limit,damped_osc_pow,0.0,5000,1.0,0.0,1.0,0.05157595086459123,1.002371322034112,1.4,30
anderson_2,anderson,limit,damped_osc_pow,0.0,5000,1.0,0.0,1.0,0.0514491361808387,1.004842022450919,1.4,30
anderson_3,anderson,limit,damped_osc_pow,0.0,5000,1.0,0.0,1.0,0.0513176650037737,1.0074163360609845,1.4,30
median_ensemble,ensemble,trajectory,damped_osc_pow,0.0,5000,1.0,0.0,1.0,0.012424660321739816,4.160939028880223,1.4,30
stability_weighted,ensemble,trajectory,damped_osc_pow,0.0,5000,1.0,0.0,1.0,0.02004430534353586,2.5791990875841955,1.4,30
best_shanks_wynn,ensemble,limit,damped_osc_pow,0.0,5000,1.0,0.0,1.0,0.029725809414752013,1.7391706086782095,1.4,30
current_value,baseline,limit,damped_osc_pow,0.001,150,1.0,0.0,0.0,0.01585004660194554,1.0,1.0,30
linear,baseline,trajectory,damped_osc_pow,0.001,150,1.0,0.0,0.0,0.040991259342957866,0.38688867044213526,1.0,30
log_linear,baseline,trajectory,damped_osc_pow,0.001,150,1.0,0.0,1.0,0.0003656666217158877,43.74791017426986,1.4,30
geom_avg_diff,baseline,limit,damped_osc_pow,0.001,150,0.3667,0.6667,0.1333,0.01839351993615778,0.9103248152366188,-0.9133,30
richardson_1,richardson,trajectory,damped_osc_pow,0.001,150,1.0,0.0,1.0,0.0005176092998233663,29.455576244204785,1.4,30
richardson_2,richardson,trajectory,damped_osc_pow,0.001,150,1.0,0.0,1.0,0.0009512318644816498,17.34534046025024,1.4,30
richardson_3,richardson,trajectory,damped_osc_pow,0.001,150,1.0,0.0,1.0,0.0010239303105364812,16.127068330515804,1.4,30
richardson_a05,richardson,trajectory,damped_osc_pow,0.001,150,1.0,0.0,1.0,0.0018842539834221933,8.31699767087868,1.4,30
richardson_a10,richardson,trajectory,damped_osc_pow,0.001,150,1.0,0.0,1.0,0.005620866395746174,2.856021612539255,1.4,30
richardson_a20,richardson,trajectory,damped_osc_pow,0.001,150,1.0,0.0,0.6,0.01570239104726666,1.0223667359290491,1.24,30
single_exp_fit,parametric,trajectory,damped_osc_pow,0.001,150,1.0,0.0,1.0,0.007300020654831745,2.161677615072505,1.4,30
double_exp_fit,parametric,trajectory,damped_osc_pow,0.001,150,1.0,0.0,1.0,0.0073001799903722915,2.161679454936306,1.4,30
