regime,obs_idx,target_g,method,n_f,achieved_g,med_med_error,med_med_skill,n
broken_power_law,50,0.02,constant_assumed,50000.0,0.4541733869663374,0.049361440175231835,4.9821332514329715,5
broken_power_law,50,0.02,constant_oracle,50000.0,0.4541733869663374,0.010555978838859122,1.1246801685457746,5
log_slow,60,0.1,current_value,50000.0,0.38250619171060757,0.11826702420593899,1.177242448928939,5
log_slow,60,0.1,richardson_1,50000.0,0.38250619171060757,0.031753109963843285,0.29619461406967446,5
log_slow,60,0.1,richardson_a10,50000.0,0.38250619171060757,0.14481662651958344,1.4505410218588872,5
log_slow,60,0.1,single_exp_fit,50000.0,0.38250619171060757,0.13622920847213085,1.354667848587511,5
log_slow,60,0.1,rational_fit,50000.0,0.38250619171060757,0.09366512285991714,0.9223005476101391,5
log_slow,60,0.1,pade_22,50000.0,0.38250619171060757,0.07948492724187078,0.7693576869323484,5
log_slow,60,0.1,log_linear,50000.0,0.38250619171060757,0.06491017245056475,0.6357778701857826,5
log_slow,60,0.1,weniger_d2,50000.0,0.38250619171060757,0.10275805732146259,1.0000000000068694,5
log_slow,60,0.1,anderson_1,50000.0,0.38250619171060757,0.11973735128580533,1.2100732990967296,5
log_slow,60,0.1,constant_assumed,50000.0,0.38250619171060757,0.10275805732146302,1.0,5
log_slow,60,0.1,constant_oracle,50000.0,0.38250619171060757,0.07393829701292087,0.7369542120139021,5
log_slow,60,0.02,current_value,50000.0,0.38250619171060757,0.11826702420593899,1.177242448928939,5
log_slow,60,0.02,richardson_1,50000.0,0.38250619171060757,0.031753109963843285,0.29619461406967446,5
log_slow,60,0.02,richardson_a10,50000.0,0.38250619171060757,0.14481662651958344,1.4505410218588872,5
log_slow,60,0.02,single_exp_fit,50000.0,0.38250619171060757,0.13622920847213085,1.354667848587511,5
log_slow,60,0.02,rational_fit,50000.0,0.38250619171060757,0.09366512285991714,0.9223005476101391,5
log_slow,60,0.02,pade_22,50000.0,0.38250619171060757,0.07948492724187078,0.7693576869323484,5
log_slow,60,0.02,log_linear,50000.0,0.38250619171060757,0.06491017245056475,0.6357778701857826,5
log_slow,60,0.02,weniger_d2,50000.0,0.38250619171060757,0.10275805732146259,1.0000000000068694,5
log_slow,60,0.02,anderson_1,50000.0,0.38250619171060757,0.11973735128580533,1.2100732990967296,5
log_slow,60,0.02,constant_assumed,50000.0,0.38250619171060757,0.10275805732146302,1.0,5
log_slow,60,0.02,constant_oracle,50000.0,0.38250619171060757,0.07393829701292087,0.7369542120139021,5
log_oscillatory,60,0.1,current_value,50000.0,0.29321751930860546,0.14730455342526577,1.3740086785402823,5
log_oscillatory,60,0.1,richardson_1,50000.0,0.29321751930860546,0.07583739314468689,0.692726181167312,5
log_oscillatory,60,0.1,richardson_a10,50000.0,0.29321751930860546,0.16645885665068494,1.5705516355495575,5
log_oscillatory,60,0.1,single_exp_fit,50000.0,0.29321751930860546,0.14528763182746984,1.3686208853691242,5
log_oscillatory,60,0.1,rational_fit,50000.0,0.29321751930860546,0.08629160544988784,0.8248738742171748,5
log_oscillatory,60,0.1,pade_22,50000.0,0.29321751930860546,0.02387066221614275,0.22677347229963568,5
log_oscillatory,60,0.1,log_linear,50000.0,0.29321751930860546,0.07550936919380641,0.688733361571121,5
log_oscillatory,60,0.1,weniger_d2,50000.0,0.29321751930860546,0.11757721977593334,1.0724744307773686,5
log_oscillatory,60,0.1,anderson_1,50000.0,0.29321751930860546,0.15825939622869642,1.5694066085780431,5
log_oscillatory,60,0.1,constant_assumed,50000.0,0.29321751930860546,0.11757721977593429,1.0724744307774567,5
log_oscillatory,60,0.1,constant_oracle,50000.0,0.29321751930860546,0.06135051046213941,0.5797023759441022,5
log_oscillatory,60,0.02,current_value,50000.0,0.29321751930860546,0.14730455342526577,1.3740086785402823,5
log_oscillatory,60,0.02,richardson_1,50000.0,0.29321751930860546,0.07583739314468689,0.692726181167312,5
log_oscillatory,60,0.02,richardson_a10,50000.0,0.29321751930860546,0.16645885665068494,1.5705516355495575,5
log_oscillatory,60,0.02,single_exp_fit,50000.0,0.29321751930860546,0.14528763182746984,1.3686208853691242,5
log_oscillatory,60,0.02,rational_fit,50000.0,0.29321751930860546,0.08629160544988784,0.8248738742171748,5
log_oscillatory,60,0.02,pade_22,50000.0,0.29321751930860546,0.02387066221614275,0.22677347229963568,5
log_oscillatory,60,0.02,log_linear,50000.0,0.29321751930860546,0.07550936919380641,0.688733361571121,5
log_oscillatory,60,0.02,weniger_d2,50000.0,0.29321751930860546,0.11757721977593334,1.0724744307773686,5
log_oscillatory,60,0.02,anderson_1,50000.0,0.29321751930860546,0.15825939622869642,1.5694066085780431,5
log_oscillatory,60,0.02,constant_assumed,50000.0,0.29321751930860546,0.11757721977593429,1.0724744307774567,5
log_oscillatory,60,0.02,constant_oracle,50000.0,0.29321751930860546,0.06135051046213941,0.5797023759441022,5
broken_power_law,60,0.02,current_value,50000.0,0.06831883593871105,0.14389695907824007,26.777889040315973,5
broken_power_law,60,0.02,richardson_1,50000.0,0.06831883593871105,0.022241569582896626,4.374315690612905,5
broken_power_law,60,0.02,richardson_a10,50000.0,0.06831883593871105,0.01753056040891281,3.2141706352166337,5
broken_power_law,60,0.02,single_exp_fit,50000.0,0.06831883593871105,0.025580302623585058,4.637038878565961,5
broken_power_law,60,0.02,rational_fit,50000.0,0.06831883593871105,0.0010544421508466278,0.17171763600783307,5
broken_power_law,60,0.02,pade_22,50000.0,0.06831883593871105,0.012597632742483385,4.781953445440108,5
broken_power_law,60,0.02,log_linear,50000.0,0.06831883593871105,0.04704156035915087,7.723023613796711,5
broken_power_law,60,0.02,weniger_d2,50000.0,0.06831883593871105,0.049361440175231835,8.861618641586475,5
broken_power_law,60,0.02,anderson_1,50000.0,0.06831883593871105,0.010782908070500705,1.5350244534505297,5
broken_power_law,60,0.02,constant_assumed,50000.0,0.06831883593871105,0.049361440175231835,8.861618641586476,5
broken_power_law,60,0.02,constant_oracle,50000.0,0.06831883593871105,0.010555978838859122,1.951071375690431,5
log_slow,70,0.1,current_value,50000.0,0.3961792165921883,0.11280380248740937,1.1170543134151172,5
log_slow,70,0.1,richardson_1,50000.0,0.3961792165921883,0.0298556052659944,0.29597823700050196,5
log_slow,70,0.1,richardson_a10,50000.0,0.3961792165921883,0.09545198269072638,0.9342367418865614,5
log_slow,70,0.1,single_exp_fit,50000.0,0.3961792165921883,0.10856191635600067,1.0637475934971428,5
log_slow,70,0.1,rational_fit,50000.0,0.3961792165921883,0.07122962052205169,0.6968547381960284,5
log_slow,70,0.1,pade_22,50000.0,0.3961792165921883,0.05416971172235387,0.5391305028469522,5
log_slow,70,0.1,log_linear,50000.0,0.3961792165921883,0.057918579273955995,0.5839891416908437,5
log_slow,70,0.1,weniger_d2,50000.0,0.3961792165921883,0.10275805732146302,1.0,5
log_slow,70,0.1,anderson_1,50000.0,0.3961792165921883,0.1124108483813607,1.1631567746388036,5
log_slow,70,0.1,constant_assumed,50000.0,0.3961792165921883,0.10275805732146302,1.0,5
log_slow,70,0.1,constant_oracle,50000.0,0.3961792165921883,0.07393829701292087,0.7329566575238229,5
log_slow,70,0.02,current_value,50000.0,0.3961792165921883,0.11280380248740937,1.1170543134151172,5
log_slow,70,0.02,richardson_1,50000.0,0.3961792165921883,0.0298556052659944,0.29597823700050196,5
log_slow,70,0.02,richardson_a10,50000.0,0.3961792165921883,0.09545198269072638,0.9342367418865614,5
log_slow,70,0.02,single_exp_fit,50000.0,0.3961792165921883,0.10856191635600067,1.0637475934971428,5
log_slow,70,0.02,rational_fit,50000.0,0.3961792165921883,0.07122962052205169,0.6968547381960284,5
log_slow,70,0.02,pade_22,50000.0,0.3961792165921883,0.05416971172235387,0.5391305028469522,5
log_slow,70,0.02,log_linear,50000.0,0.3961792165921883,0.057918579273955995,0.5839891416908437,5
log_slow,70,0.02,weniger_d2,50000.0,0.3961792165921883,0.10275805732146302,1.0,5
log_slow,70,0.02,anderson_1,50000.0,0.3961792165921883,0.1124108483813607,1.1631567746388036,5
log_slow,70,0.02,constant_assumed,50000.0,0.3961792165921883,0.10275805732146302,1.0,5
log_slow,70,0.02,constant_oracle,50000.0,0.3961792165921883,0.07393829701292087,0.7329566575238229,5
log_oscillatory,70,0.1,current_value,50000.0,0.3989157148287635,0.09379263443110268,1.0312977120332167,5
log_oscillatory,70,0.1,richardson_1,50000.0,0.3989157148287635,0.11421485365453321,1.287665827017471,5
log_oscillatory,70,0.1,richardson_a10,50000.0,0.3989157148287635,0.09401251181738952,1.0595812340504733,5
log_oscillatory,70,0.1,single_exp_fit,50000.0,0.3989157148287635,0.14025461776000275,1.5777916659276272,5
log_oscillatory,70,0.1,rational_fit,50000.0,0.3989157148287635,0.09129545811821554,1.0305065968450786,5
log_oscillatory,70,0.1,pade_22,50000.0,0.3989157148287635,1.55234382288082,17.87005274662234,5
log_oscillatory,70,0.1,log_linear,50000.0,0.3989157148287635,0.06522004187091857,0.6995786517066457,5
log_oscillatory,70,0.1,weniger_d2,50000.0,0.3989157148287635,0.11757721977593429,1.280668693288683,5
log_oscillatory,70,0.1,anderson_1,50000.0,0.3989157148287635,0.0948902362073363,1.0493217135193733,5
log_oscillatory,70,0.1,constant_assumed,50000.0,0.3989157148287635,0.11757721977593429,1.280668693288683,5
log_oscillatory,70,0.1,constant_oracle,50000.0,0.3989157148287635,0.06135051046213941,0.6911851606428976,5
log_oscillatory,70,0.02,current_value,50000.0,0.3989157148287635,0.09379263443110268,1.0312977120332167,5
log_oscillatory,70,0.02,richardson_1,50000.0,0.3989157148287635,0.11421485365453321,1.287665827017471,5
log_oscillatory,70,0.02,richardson_a10,50000.0,0.3989157148287635,0.09401251181738952,1.0595812340504733,5
log_oscillatory,70,0.02,single_exp_fit,50000.0,0.3989157148287635,0.14025461776000275,1.5777916659276272,5
log_oscillatory,70,0.02,rational_fit,50000.0,0.3989157148287635,0.09129545811821554,1.0305065968450786,5
log_oscillatory,70,0.02,pade_22,50000.0,0.3989157148287635,1.55234382288082,17.87005274662234,5
log_oscillatory,70,0.02,log_linear,50000.0,0.3989157148287635,0.06522004187091857,0.6995786517066457,5
log_oscillatory,70,0.02,weniger_d2,50000.0,0.3989157148287635,0.11757721977593429,1.280668693288683,5
log_oscillatory,70,0.02,anderson_1,50000.0,0.3989157148287635,0.0948902362073363,1.0493217135193733,5
log_oscillatory,70,0.02,constant_assumed,50000.0,0.3989157148287635,0.11757721977593429,1.280668693288683,5
log_oscillatory,70,0.02,constant_oracle,50000.0,0.3989157148287635,0.06135051046213941,0.6911851606428976,5
broken_power_law,70,0.02,current_value,50000.0,0.07259586150296388,0.13485146754054853,20.601053865449682,5
broken_power_law,70,0.02,richardson_1,50000.0,0.07259586150296388,0.1788265429353141,26.475529196532758,5
broken_power_law,70,0.02,richardson_a10,50000.0,0.07259586150296388,0.05499622283973281,8.51978504924914,5
broken_power_law,70,0.02,single_exp_fit,50000.0,0.07259586150296388,0.04595678135687168,7.195930276336924,5
broken_power_law,70,0.02,rational_fit,50000.0,0.07259586150296388,0.04761007814956708,7.467057854938783,5
broken_power_law,70,0.02,pade_22,50000.0,0.07259586150296388,0.09767721564014009,14.026067699487275,5
broken_power_law,70,0.02,log_linear,50000.0,0.07259586150296388,0.11609145689516755,18.142986073593157,5
broken_power_law,70,0.02,weniger_d2,50000.0,0.07259586150296388,0.049361440175231835,9.665864825288965,5
broken_power_law,70,0.02,anderson_1,50000.0,0.07259586150296388,0.13637993125105816,21.61994867313031,5
broken_power_law,70,0.02,constant_assumed,50000.0,0.07259586150296388,0.049361440175231835,9.665864825288965,5
broken_power_law,70,0.02,constant_oracle,50000.0,0.07259586150296388,0.010555978838859122,1.6556866952328098,5
log_slow,80,0.1,current_value,50000.0,0.40808770181817744,0.10684033419639517,1.0726524025623163,5
log_slow,80,0.1,richardson_1,50000.0,0.40808770181817744,0.02851864002915682,0.29768754430658095,5
log_slow,80,0.1,richardson_a10,50000.0,0.40808770181817744,0.08422466592536956,0.8380904083507528,5
log_slow,80,0.1,single_exp_fit,50000.0,0.40808770181817744,0.0972481805854837,0.979026296489885,5
log_slow,80,0.1,rational_fit,50000.0,0.40808770181817744,0.06287820852509995,0.636785772064939,5
log_slow,80,0.1,pade_22,50000.0,0.40808770181817744,0.04954098434149547,0.5114907336223393,5
log_slow,80,0.1,log_linear,50000.0,0.40808770181817744,0.051767900235000414,0.5227376159421778,5
log_slow,80,0.1,weniger_d2,50000.0,0.40808770181817744,0.10275805732146302,1.0115494337712758,5
log_slow,80,0.1,anderson_1,50000.0,0.40808770181817744,0.10748456339213666,1.0652383400259176,5
log_slow,80,0.1,constant_assumed,50000.0,0.40808770181817744,0.10275805732146302,1.0115494337712758,5
log_slow,80,0.1,constant_oracle,50000.0,0.40808770181817744,0.07393829701292087,0.733388732859284,5
log_slow,80,0.02,current_value,50000.0,0.40808770181817744,0.10684033419639517,1.0726524025623163,5
log_slow,80,0.02,richardson_1,50000.0,0.40808770181817744,0.02851864002915682,0.29768754430658095,5
log_slow,80,0.02,richardson_a10,50000.0,0.40808770181817744,0.08422466592536956,0.8380904083507528,5
log_slow,80,0.02,single_exp_fit,50000.0,0.40808770181817744,0.0972481805854837,0.979026296489885,5
log_slow,80,0.02,rational_fit,50000.0,0.40808770181817744,0.06287820852509995,0.636785772064939,5
log_slow,80,0.02,pade_22,50000.0,0.40808770181817744,0.04954098434149547,0.5114907336223393,5
log_slow,80,0.02,log_linear,50000.0,0.40808770181817744,0.051767900235000414,0.5227376159421778,5
log_slow,80,0.02,weniger_d2,50000.0,0.40808770181817744,0.10275805732146302,1.0115494337712758,5
log_slow,80,0.02,anderson_1,50000.0,0.40808770181817744,0.10748456339213666,1.0652383400259176,5
log_slow,80,0.02,constant_assumed,50000.0,0.40808770181817744,0.10275805732146302,1.0115494337712758,5
log_slow,80,0.02,constant_oracle,50000.0,0.40808770181817744,0.07393829701292087,0.733388732859284,5
log_oscillatory,80,0.1,current_value,50000.0,0.37931830768548513,0.09983185218732255,1.2388410495528386,5
log_oscillatory,80,0.1,richardson_1,50000.0,0.37931830768548513,0.02515774634830366,0.312626982957955,5
log_oscillatory,80,0.1,richardson_a10,50000.0,0.37931830768548513,0.10428051036918667,1.3017492486854674,5
log_oscillatory,80,0.1,single_exp_fit,50000.0,0.37931830768548513,0.1175772197759341,1.5020526380360977,5
log_oscillatory,80,0.1,rational_fit,50000.0,0.37931830768548513,0.11613232752914503,1.4832013771121169,5
log_oscillatory,80,0.1,pade_22,50000.0,0.37931830768548513,0.18357659876945895,2.357455058247232,5
log_oscillatory,80,0.1,log_linear,50000.0,0.37931830768548513,0.03587503825039015,0.44014257953875136,5
log_oscillatory,80,0.1,weniger_d2,50000.0,0.37931830768548513,0.11757721977593429,1.5020526380361,5
log_oscillatory,80,0.1,anderson_1,50000.0,0.37931830768548513,0.09538586338895755,1.2674031346057464,5
log_oscillatory,80,0.1,constant_assumed,50000.0,0.37931830768548513,0.11757721977593429,1.5020526380361,5
log_oscillatory,80,0.1,constant_oracle,50000.0,0.37931830768548513,0.06135051046213941,0.7653570543810804,5
log_oscillatory,80,0.02,current_value,50000.0,0.37931830768548513,0.09983185218732255,1.2388410495528386,5
log_oscillatory,80,0.02,richardson_1,50000.0,0.37931830768548513,0.02515774634830366,0.312626982957955,5
log_oscillatory,80,0.02,richardson_a10,50000.0,0.37931830768548513,0.10428051036918667,1.3017492486854674,5
log_oscillatory,80,0.02,single_exp_fit,50000.0,0.37931830768548513,0.1175772197759341,1.5020526380360977,5
log_oscillatory,80,0.02,rational_fit,50000.0,0.37931830768548513,0.11613232752914503,1.4832013771121169,5
log_oscillatory,80,0.02,pade_22,50000.0,0.37931830768548513,0.18357659876945895,2.357455058247232,5
log_oscillatory,80,0.02,log_linear,50000.0,0.37931830768548513,0.03587503825039015,0.44014257953875136,5
log_oscillatory,80,0.02,weniger_d2,50000.0,0.37931830768548513,0.11757721977593429,1.5020526380361,5
log_oscillatory,80,0.02,anderson_1,50000.0,0.37931830768548513,0.09538586338895755,1.2674031346057464,5
log_oscillatory,80,0.02,constant_assumed,50000.0,0.37931830768548513,0.11757721977593429,1.5020526380361,5
log_oscillatory,80,0.02,constant_oracle,50000.0,0.37931830768548513,0.06135051046213941,0.7653570543810804,5
broken_power_law,80,0.02,current_value,50000.0,0.07652485784235787,0.1273858499536173,14.903315572343443,5
broken_power_law,80,0.02,richardson_1,50000.0,0.07652485784235787,0.6228797049131116,74.77832532368737,5
broken_power_law,80,0.02,richardson_a10,50000.0,0.07652485784235787,0.13686759135350618,16.423589119327858,5
broken_power_law,80,0.02,single_exp_fit,50000.0,0.07652485784235787,0.06019192133539769,7.12117187254699,5
broken_power_law,80,0.02,rational_fit,50000.0,0.07652485784235787,0.060191921398825274,7.121171862525399,5
broken_power_law,80,0.02,pade_22,50000.0,0.07652485784235787,0.06300428447291227,7.148084060731563,5
broken_power_law,80,0.02,log_linear,50000.0,0.07652485784235787,24.887133296091946,4573.56901946145,5
broken_power_law,80,0.02,weniger_d2,50000.0,0.07652485784235787,0.049361440175231835,8.342659634310339,5
broken_power_law,80,0.02,anderson_1,50000.0,0.07652485784235787,0.12682136346001294,14.309195146596268,5
broken_power_law,80,0.02,constant_assumed,50000.0,0.07652485784235787,0.049361440175231835,8.342659634310339,5
broken_power_law,80,0.02,constant_oracle,50000.0,0.07652485784235787,0.010555978838859122,1.2498410930142052,5
log_slow,90,0.1,current_value,50000.0,0.41863546463489004,0.10203597041563792,1.0867657619625029,5
log_slow,90,0.1,richardson_1,50000.0,0.41863546463489004,0.04668589349410468,0.5053030233333926,5
log_slow,90,0.1,richardson_a10,50000.0,0.41863546463489004,0.0774620337036061,0.825008476111885,5
log_slow,90,0.1,single_exp_fit,50000.0,0.41863546463489004,0.09139507292319143,0.9283900083403491,5
log_slow,90,0.1,rational_fit,50000.0,0.41863546463489004,0.060954894913835156,0.6192503660724169,5
log_slow,90,0.1,pade_22,50000.0,0.41863546463489004,0.13904940752183864,2.0212271970254854,5
log_slow,90,0.1,log_linear,50000.0,0.41863546463489004,0.046900779333211795,0.513188806359208,5
log_slow,90,0.1,weniger_d2,50000.0,0.41863546463489004,0.10275805732146302,1.0824804352050896,5
log_slow,90,0.1,anderson_1,50000.0,0.41863546463489004,0.10140165612875573,1.075714731267059,5
log_slow,90,0.1,constant_assumed,50000.0,0.41863546463489004,0.10275805732146302,1.0824804352050896,5
log_slow,90,0.1,constant_oracle,50000.0,0.41863546463489004,0.07393829701292087,0.7938679357353642,5
log_slow,90,0.02,current_value,50000.0,0.41863546463489004,0.10203597041563792,1.0867657619625029,5
log_slow,90,0.02,richardson_1,50000.0,0.41863546463489004,0.04668589349410468,0.5053030233333926,5
log_slow,90,0.02,richardson_a10,50000.0,0.41863546463489004,0.0774620337036061,0.825008476111885,5
log_slow,90,0.02,single_exp_fit,50000.0,0.41863546463489004,0.09139507292319143,0.9283900083403491,5
log_slow,90,0.02,rational_fit,50000.0,0.41863546463489004,0.060954894913835156,0.6192503660724169,5
log_slow,90,0.02,pade_22,50000.0,0.41863546463489004,0.13904940752183864,2.0212271970254854,5
log_slow,90,0.02,log_linear,50000.0,0.41863546463489004,0.046900779333211795,0.513188806359208,5
log_slow,90,0.02,weniger_d2,50000.0,0.41863546463489004,0.10275805732146302,1.0824804352050896,5
log_slow,90,0.02,anderson_1,50000.0,0.41863546463489004,0.10140165612875573,1.075714731267059,5
log_slow,90,0.02,constant_assumed,50000.0,0.41863546463489004,0.10275805732146302,1.0824804352050896,5
log_slow,90,0.02,constant_oracle,50000.0,0.41863546463489004,0.07393829701292087,0.7938679357353642,5
log_oscillatory,90,0.1,current_value,50000.0,0.2992564263745022,0.14599190406416404,1.8499146059900757,5
log_oscillatory,90,0.1,richardson_1,50000.0,0.2992564263745022,0.02351391875965316,0.29811975015169423,5
log_oscillatory,90,0.1,richardson_a10,50000.0,0.2992564263745022,0.10117427379996077,1.273248779358622,5
log_oscillatory,90,0.1,single_exp_fit,50000.0,0.2992564263745022,0.11757721977589008,1.510680781534165,5
log_oscillatory,90,0.1,rational_fit,50000.0,0.2992564263745022,0.11586032192756562,1.4886655130877884,5
log_oscillatory,90,0.1,pade_22,50000.0,0.2992564263745022,0.12319987730158392,1.5252667330652105,5
log_oscillatory,90,0.1,log_linear,50000.0,0.2992564263745022,0.031455863902051406,0.39993122747986076,5
log_oscillatory,90,0.1,weniger_d2,50000.0,0.2992564263745022,0.11757721977593429,1.510680783489589,5
log_oscillatory,90,0.1,anderson_1,50000.0,0.2992564263745022,0.13980622700530979,1.8385351303592703,5
log_oscillatory,90,0.1,constant_assumed,50000.0,0.2992564263745022,0.11757721977593429,1.510680783489589,5
log_oscillatory,90,0.1,constant_oracle,50000.0,0.2992564263745022,0.06135051046213941,0.7653989284185023,5
log_oscillatory,90,0.02,current_value,50000.0,0.2992564263745022,0.14599190406416404,1.8499146059900757,5
log_oscillatory,90,0.02,richardson_1,50000.0,0.2992564263745022,0.02351391875965316,0.29811975015169423,5
log_oscillatory,90,0.02,richardson_a10,50000.0,0.2992564263745022,0.10117427379996077,1.273248779358622,5
log_oscillatory,90,0.02,single_exp_fit,50000.0,0.2992564263745022,0.11757721977589008,1.510680781534165,5
log_oscillatory,90,0.02,rational_fit,50000.0,0.2992564263745022,0.11586032192756562,1.4886655130877884,5
log_oscillatory,90,0.02,pade_22,50000.0,0.2992564263745022,0.12319987730158392,1.5252667330652105,5
log_oscillatory,90,0.02,log_linear,50000.0,0.2992564263745022,0.031455863902051406,0.39993122747986076,5
log_oscillatory,90,0.02,weniger_d2,50000.0,0.2992564263745022,0.11757721977593429,1.510680783489589,5
log_oscillatory,90,0.02,anderson_1,50000.0,0.2992564263745022,0.13980622700530979,1.8385351303592703,5
log_oscillatory,90,0.02,constant_assumed,50000.0,0.2992564263745022,0.11757721977593429,1.510680783489589,5
log_oscillatory,90,0.02,constant_oracle,50000.0,0.2992564263745022,0.06135051046213941,0.7653989284185023,5
broken_power_law,90,0.02,current_value,50000.0,0.0801724362309424,0.1209372506532853,16.07089695096881,5
broken_power_law,90,0.02,richardson_1,50000.0,0.0801724362309424,0.865646749780229,105.71668210951954,5
broken_power_law,90,0.02,richardson_a10,50000.0,0.0801724362309424,0.21517405622386088,26.210966486523553,5
broken_power_law,90,0.02,single_exp_fit,50000.0,0.0801724362309424,0.07553872236475463,9.235280596333155,5
broken_power_law,90,0.02,rational_fit,50000.0,0.0801724362309424,0.07553872227590755,9.235323209253513,5
broken_power_law,90,0.02,pade_22,50000.0,0.0801724362309424,0.05664851032954681,6.6557230018293385,5
broken_power_law,90,0.02,log_linear,50000.0,0.0801724362309424,10.01160272674166,1273.3763399711254,5
broken_power_law,90,0.02,weniger_d2,50000.0,0.0801724362309424,0.049361440175231835,6.859739311562921,5
broken_power_law,90,0.02,anderson_1,50000.0,0.0801724362309424,0.12084725179448787,15.772596756683122,5
broken_power_law,90,0.02,constant_assumed,50000.0,0.0801724362309424,0.049361440175231835,6.859739311562873,5
broken_power_law,90,0.02,constant_oracle,50000.0,0.0801724362309424,0.010555978838859122,1.2837958750868999,5
log_slow,100,0.1,current_value,50000.0,0.4281018259248643,0.09920269547184425,1.0874671889466332,5
log_slow,100,0.1,richardson_1,50000.0,0.4281018259248643,0.03590635083662191,0.429257133199728,5
log_slow,100,0.1,richardson_a10,50000.0,0.4281018259248643,0.07263115376763998,0.8047164814276077,5
log_slow,100,0.1,single_exp_fit,50000.0,0.4281018259248643,0.08470922238758365,0.9458557801771654,5
log_slow,100,0.1,rational_fit,50000.0,0.4281018259248643,0.05476186209466914,0.6285721523661068,5
log_slow,100,0.1,pade_22,50000.0,0.4281018259248643,0.12555587024924214,1.6463263026806625,5
log_slow,100,0.1,log_linear,50000.0,0.4281018259248643,0.043831021631448586,0.48988751786268075,5
log_slow,100,0.1,weniger_d2,50000.0,0.4281018259248643,0.10275805732146302,1.2005442629461855,5
log_slow,100,0.1,anderson_1,50000.0,0.4281018259248643,0.09870453869797885,1.1275849277414767,5
log_slow,100,0.1,constant_assumed,50000.0,0.4281018259248643,0.10275805732146302,1.2005442629461855,5
log_slow,100,0.1,constant_oracle,50000.0,0.4281018259248643,0.07393829701292087,0.8223300249728953,5
log_slow,100,0.02,current_value,50000.0,0.4281018259248643,0.09920269547184425,1.0874671889466332,5
log_slow,100,0.02,richardson_1,50000.0,0.4281018259248643,0.03590635083662191,0.429257133199728,5
log_slow,100,0.02,richardson_a10,50000.0,0.4281018259248643,0.07263115376763998,0.8047164814276077,5
log_slow,100,0.02,single_exp_fit,50000.0,0.4281018259248643,0.08470922238758365,0.9458557801771654,5
log_slow,100,0.02,rational_fit,50000.0,0.4281018259248643,0.05476186209466914,0.6285721523661068,5
log_slow,100,0.02,pade_22,50000.0,0.4281018259248643,0.12555587024924214,1.6463263026806625,5
log_slow,100,0.02,log_linear,50000.0,0.4281018259248643,0.043831021631448586,0.48988751786268075,5
log_slow,100,0.02,weniger_d2,50000.0,0.4281018259248643,0.10275805732146302,1.2005442629461855,5
log_slow,100,0.02,anderson_1,50000.0,0.4281018259248643,0.09870453869797885,1.1275849277414767,5
log_slow,100,0.02,constant_assumed,50000.0,0.4281018259248643,0.10275805732146302,1.2005442629461855,5
log_slow,100,0.02,constant_oracle,50000.0,0.4281018259248643,0.07393829701292087,0.8223300249728953,5
log_oscillatory,100,0.1,current_value,50000.0,0.31433681558639076,0.13392920553802745,1.6599984749617316,5
log_oscillatory,100,0.1,richardson_1,50000.0,0.31433681558639076,0.08325931612174399,1.0380358297892638,5
log_oscillatory,100,0.1,richardson_a10,50000.0,0.31433681558639076,0.07755991267916175,0.9661433613590762,5
log_oscillatory,100,0.1,single_exp_fit,50000.0,0.31433681558639076,0.11814702630455734,1.4641632110719747,5
log_oscillatory,100,0.1,rational_fit,50000.0,0.31433681558639076,0.07610002208522933,0.9490008584508007,5
log_oscillatory,100,0.1,pade_22,50000.0,0.31433681558639076,0.1469883784011482,1.8292776681532046,5
log_oscillatory,100,0.1,log_linear,50000.0,0.31433681558639076,0.05184241229860033,0.6364965781528974,5
log_oscillatory,100,0.1,weniger_d2,50000.0,0.31433681558639076,0.11757721977593429,1.494214130579845,5
log_oscillatory,100,0.1,anderson_1,50000.0,0.31433681558639076,0.13723478271195916,1.8195589003102186,5
log_oscillatory,100,0.1,constant_assumed,50000.0,0.31433681558639076,0.11757721977593429,1.494214130579845,5
log_oscillatory,100,0.1,constant_oracle,50000.0,0.31433681558639076,0.06135051046213941,0.7558108267628905,5
log_oscillatory,100,0.02,current_value,50000.0,0.31433681558639076,0.13392920553802745,1.6599984749617316,5
log_oscillatory,100,0.02,richardson_1,50000.0,0.31433681558639076,0.08325931612174399,1.0380358297892638,5
log_oscillatory,100,0.02,richardson_a10,50000.0,0.31433681558639076,0.07755991267916175,0.9661433613590762,5
log_oscillatory,100,0.02,single_exp_fit,50000.0,0.31433681558639076,0.11814702630455734,1.4641632110719747,5
log_oscillatory,100,0.02,rational_fit,50000.0,0.31433681558639076,0.07610002208522933,0.9490008584508007,5
log_oscillatory,100,0.02,pade_22,50000.0,0.31433681558639076,0.1469883784011482,1.8292776681532046,5
log_oscillatory,100,0.02,log_linear,50000.0,0.31433681558639076,0.05184241229860033,0.6364965781528974,5
log_oscillatory,100,0.02,weniger_d2,50000.0,0.31433681558639076,0.11757721977593429,1.494214130579845,5
log_oscillatory,100,0.02,anderson_1,50000.0,0.31433681558639076,0.13723478271195916,1.8195589003102186,5
log_oscillatory,100,0.02,constant_assumed,50000.0,0.31433681558639076,0.11757721977593429,1.494214130579845,5
log_oscillatory,100,0.02,constant_oracle,50000.0,0.31433681558639076,0.06135051046213941,0.7558108267628905,5
