regime,is_holdout,target_g,n_capped_excluded,selector,is_trivial,is_oracle,mean_error,median_error,med_skill,n,med_skill_vs_assumed,win_rate_vs_assumed,med_skill_vs_last,win_rate_vs_last,med_skill_vs_wmean,win_rate_vs_wmean,med_skill_vs_wmin,win_rate_vs_wmin
random_knots,1,0.02,117,window_mean,1,0,0.139981,0.119969,2.6737,123,2.101,0.2195,1.5181,0.0244,1.0,0.0,1.716,0.0163
random_knots,1,0.02,117,window_min,1,0,0.079808,0.060354,1.1177,123,1.0394,0.4797,0.9862,0.5366,0.5827,0.9837,1.0,0.0
random_knots,1,0.02,117,last_value,1,0,0.088769,0.070596,1.6612,123,1.3274,0.4065,1.0,0.0,0.6587,0.9756,1.014,0.0163
random_knots,1,0.1,6,oracle_49,0,0,0.00428,0.002012,0.0625,234,0.036,1.0,0.0348,0.9915,0.0207,1.0,0.0404,0.9786
random_knots,1,0.1,6,oracle_9,0,0,0.012262,0.006803,0.2218,234,0.1311,0.9915,0.1149,0.9829,0.0688,1.0,0.14,0.9402
random_knots,1,0.1,6,threshold_ens_010,0,0,0.064668,0.048362,1.3329,234,0.7871,0.5684,0.8794,0.7821,0.5194,0.9829,1.021,0.4103
random_knots,1,0.1,6,threshold_ens_050,0,0,0.064511,0.048309,1.3396,234,0.7843,0.5641,0.8757,0.7821,0.5143,0.9829,1.0197,0.4103
random_knots,1,0.1,6,threshold_ens_safe,0,0,0.064486,0.048309,1.3396,234,0.7843,0.5641,0.8757,0.7821,0.5143,0.9829,1.0197,0.4103
random_knots,1,0.1,6,capped_diag_49,0,0,0.05053,0.036705,0.9485,234,0.7024,0.5983,0.5551,0.9017,0.3557,0.9658,0.6874,0.7821
random_knots,1,0.1,6,capped_diag_safe,0,0,0.046236,0.032631,0.8548,234,0.6793,0.6282,0.4998,0.9359,0.3357,0.9744,0.607,0.8205
random_knots,1,0.1,6,diag_ensemble_49,0,0,0.05053,0.036705,0.9485,234,0.7024,0.5983,0.5551,0.9017,0.3557,0.9658,0.6874,0.7821
random_knots,1,0.1,6,diag_ensemble_safe,0,0,0.046236,0.032631,0.8548,234,0.6793,0.6282,0.4998,0.9359,0.3357,0.9744,0.607,0.8205
random_knots,1,0.1,6,equal_ensemble_49,0,0,0.064363,0.046491,1.3396,234,0.7532,0.5684,0.8827,0.7821,0.5306,0.9829,1.0245,0.406
random_knots,1,0.1,6,equal_ensemble_safe,0,0,0.064486,0.048309,1.3396,234,0.7843,0.5641,0.8757,0.7821,0.5143,0.9829,1.0197,0.4103
random_knots,1,0.1,6,diag_ensemble_9,0,0,0.051521,0.037825,0.9826,234,0.7546,0.5983,0.5987,0.9487,0.3695,0.9829,0.675,0.8333
random_knots,1,0.1,6,equal_ensemble_9,0,0,0.062933,0.043364,1.1736,234,0.8131,0.5598,0.7329,0.8291,0.4582,0.9872,0.9259,0.5769
random_knots,1,0.1,6,phase2_cascade,0,0,0.027187,0.016491,0.5195,234,0.2866,0.9444,0.3027,0.9145,0.1649,0.9615,0.3196,0.8291
random_knots,1,0.1,6,fixed_rational,0,0,0.049464,0.029672,0.8509,234,0.5825,0.6966,0.5208,0.9402,0.3315,0.9658,0.6131,0.8504
random_knots,1,0.1,6,fixed_richardson,0,0,0.024626,0.016302,0.4882,234,0.2797,0.9402,0.3027,0.9188,0.158,0.9701,0.3156,0.8419
random_knots,1,0.1,6,current_value,0,0,0.083278,0.070519,1.6043,234,1.2872,0.4444,1.0,0.0,0.6774,0.9615,1.0144,0.0214
random_knots,1,0.1,6,constant_assumed,1,0,0.098811,0.056892,1.0315,234,1.0,0.0,0.7769,0.5556,0.5337,0.7051,1.0175,0.4957
random_knots,1,0.1,6,constant_oracle,1,1,0.009296,0.008022,0.1837,234,0.1462,1.0,0.1111,0.9915,0.0771,1.0,0.1175,0.9872
random_knots,1,0.1,6,window_mean,1,0,0.129307,0.110452,2.8129,234,1.874,0.2949,1.4762,0.0385,1.0,0.0,1.6982,0.0171
random_knots,1,0.1,6,window_min,1,0,0.074299,0.059536,1.035,234,0.983,0.5043,0.9858,0.5299,0.5888,0.9829,1.0,0.0
random_knots,1,0.1,6,last_value,1,0,0.083278,0.070519,1.6043,234,1.2872,0.4444,1.0,0.0,0.6774,0.9615,1.0144,0.0214
random_knots,1,0.5,0,oracle_49,0,0,0.003419,0.001172,0.051,240,0.0131,1.0,0.0382,0.9958,0.0214,1.0,0.0459,0.9792
random_knots,1,0.5,0,oracle_9,0,0,0.00782,0.00385,0.1592,240,0.0367,1.0,0.1147,0.9875,0.0576,1.0,0.1421,0.9458
random_knots,1,0.5,0,threshold_ens_010,0,0,0.032817,0.023394,1.0316,240,0.2195,0.9708,0.8121,0.7792,0.3768,0.9833,1.0255,0.4458
random_knots,1,0.5,0,threshold_ens_050,0,0,0.032738,0.022869,1.0322,240,0.2173,0.9708,0.8172,0.7792,0.3775,0.9833,1.0267,0.4458
random_knots,1,0.5,0,threshold_ens_safe,0,0,0.032698,0.022869,1.0322,240,0.2173,0.9708,0.8067,0.775,0.3775,0.9833,1.0267,0.4458
random_knots,1,0.5,0,capped_diag_49,0,0,0.027619,0.016201,0.6806,240,0.145,0.9542,0.476,0.8917,0.2423,0.9583,0.6556,0.7458
random_knots,1,0.5,0,capped_diag_safe,0,0,0.028393,0.017822,0.7605,240,0.1677,0.9875,0.5403,0.8917,0.2621,0.9792,0.7343,0.7083
random_knots,1,0.5,0,diag_ensemble_49,0,0,0.027619,0.016201,0.6806,240,0.145,0.9542,0.476,0.8917,0.2423,0.9583,0.6556,0.7458
random_knots,1,0.5,0,diag_ensemble_safe,0,0,0.028393,0.017822,0.7605,240,0.1677,0.9875,0.5403,0.8917,0.2621,0.9792,0.7343,0.7083
random_knots,1,0.5,0,equal_ensemble_49,0,0,0.032307,0.023038,1.0322,240,0.2177,0.9667,0.7934,0.7917,0.3681,0.9833,1.0267,0.4583
random_knots,1,0.5,0,equal_ensemble_safe,0,0,0.032698,0.022869,1.0322,240,0.2173,0.9708,0.8067,0.775,0.3775,0.9833,1.0267,0.4458
random_knots,1,0.5,0,diag_ensemble_9,0,0,0.030613,0.021611,0.7452,240,0.2446,0.9917,0.5966,0.9042,0.2989,0.9792,0.7151,0.7125
random_knots,1,0.5,0,equal_ensemble_9,0,0,0.030618,0.020674,0.7773,240,0.2033,0.9875,0.6251,0.8375,0.2916,0.9875,0.7249,0.6167
random_knots,1,0.5,0,phase2_cascade,0,0,0.016224,0.010912,0.3936,240,0.1226,1.0,0.3061,0.9292,0.1619,0.9708,0.3596,0.8542
random_knots,1,0.5,0,fixed_rational,0,0,0.023787,0.015116,0.5503,240,0.1571,1.0,0.431,0.9333,0.2197,0.9708,0.5246,0.825
random_knots,1,0.5,0,fixed_richardson,0,0,0.015611,0.010186,0.3897,240,0.117,0.9917,0.3082,0.9375,0.1591,0.9833,0.3596,0.8542
random_knots,1,0.5,0,current_value,0,0,0.046577,0.039625,1.019,240,0.4371,0.9667,1.0,0.0,0.5328,0.9625,1.0064,0.05
random_knots,1,0.5,0,constant_assumed,1,0,0.133731,0.094123,2.9882,240,1.0,0.0,2.288,0.0333,1.2453,0.3875,2.8467,0.025
random_knots,1,0.5,0,constant_oracle,1,1,0.046315,0.040641,1.0788,240,0.464,1.0,0.9975,0.6625,0.558,1.0,1.0562,0.4417
random_knots,1,0.5,0,window_mean,1,0,0.091572,0.080332,2.2389,240,0.803,0.6125,1.8769,0.0375,1.0,0.0,2.2004,0.0458
random_knots,1,0.5,0,window_min,1,0,0.03968,0.030335,1.0,240,0.3513,0.975,0.9937,0.5042,0.4545,0.9542,1.0,0.0
random_knots,1,0.5,0,last_value,1,0,0.046577,0.039625,1.019,240,0.4371,0.9667,1.0,0.0,0.5328,0.9625,1.0064,0.05
rational_decay,0,0.02,0,oracle_49,0,0,0.007594,0.002883,0.0307,240,0.022,1.0,0.0138,1.0,0.0095,1.0,0.0148,1.0
rational_decay,0,0.02,0,oracle_9,0,0,0.010843,0.0039,0.045,240,0.0334,0.9875,0.0178,1.0,0.0113,1.0,0.0185,1.0
rational_decay,0,0.02,0,threshold_ens_010,0,0,0.164102,0.142715,1.2394,240,1.0991,0.4667,0.9577,0.7792,0.6045,1.0,1.007,0.45
rational_decay,0,0.02,0,threshold_ens_050,0,0,0.163092,0.141774,1.2591,240,1.0991,0.4667,0.9571,0.7833,0.6044,1.0,1.0055,0.4625
rational_decay,0,0.02,0,threshold_ens_safe,0,0,0.162955,0.141774,1.2591,240,1.0991,0.4667,0.9558,0.7833,0.6044,1.0,1.0047,0.4625
rational_decay,0,0.02,0,capped_diag_49,0,0,0.120648,0.100305,0.8265,240,0.8241,0.5708,0.5061,0.9958,0.327,0.9958,0.5308,0.9875
rational_decay,0,0.02,0,capped_diag_safe,0,0,0.119906,0.099834,0.8188,240,0.8099,0.5708,0.494,0.9958,0.325,0.9958,0.5294,0.9875
rational_decay,0,0.02,0,diag_ensemble_49,0,0,0.120648,0.100305,0.8265,240,0.8241,0.5708,0.5061,0.9958,0.327,0.9958,0.5308,0.9875
rational_decay,0,0.02,0,diag_ensemble_safe,0,0,0.119906,0.099834,0.8188,240,0.8099,0.5708,0.494,0.9958,0.325,0.9958,0.5294,0.9875
rational_decay,0,0.02,0,equal_ensemble_49,0,0,0.158424,0.141791,1.1628,240,0.9782,0.5042,0.961,0.7875,0.6045,1.0,1.0068,0.45
rational_decay,0,0.02,0,equal_ensemble_safe,0,0,0.162955,0.141774,1.2591,240,1.0991,0.4667,0.9558,0.7833,0.6044,1.0,1.0047,0.4625
rational_decay,0,0.02,0,diag_ensemble_9,0,0,0.123931,0.10597,0.9058,240,0.897,0.5375,0.5375,1.0,0.3483,1.0,0.5757,1.0
rational_decay,0,0.02,0,equal_ensemble_9,0,0,0.125777,0.102033,0.9389,240,0.8381,0.5542,0.4722,0.9958,0.3355,1.0,0.4893,0.9625
rational_decay,0,0.02,0,phase2_cascade,0,0,0.065292,0.057291,0.4162,240,0.3915,0.825,0.2695,0.9792,0.1832,1.0,0.2823,0.9625
rational_decay,0,0.02,0,fixed_rational,0,0,0.019539,0.007835,0.0821,240,0.0551,0.9542,0.0344,0.9875,0.0239,0.9958,0.0386,0.9833
rational_decay,0,0.02,0,fixed_richardson,0,0,0.065292,0.057291,0.4162,240,0.3915,0.825,0.2695,0.9792,0.1832,1.0,0.2823,0.9625
rational_decay,0,0.02,0,current_value,0,0,0.223649,0.203215,1.5278,240,1.4882,0.3417,1.0,0.0,0.6972,1.0,1.0,0.0
rational_decay,0,0.02,0,constant_assumed,1,0,0.161572,0.141889,1.0,240,1.0,0.0,0.672,0.6583,0.4516,0.8,0.7114,0.65
rational_decay,0,0.02,0,constant_oracle,1,1,0.004554,0.004092,0.0301,240,0.0298,1.0,0.0204,1.0,0.0143,1.0,0.0206,1.0
rational_decay,0,0.02,0,window_mean,1,0,0.331227,0.319226,2.3603,240,2.2333,0.2,1.4344,0.0,1.0,0.0,1.459,0.0
rational_decay,0,0.02,0,window_min,1,0,0.214897,0.17161,1.4057,240,1.4057,0.35,1.0,0.4792,0.6854,1.0,1.0,0.0
rational_decay,0,0.02,0,last_value,1,0,0.223649,0.203215,1.5278,240,1.4882,0.3417,1.0,0.0,0.6972,1.0,1.0,0.0
rational_decay,0,0.1,0,oracle_49,0,0,0.005895,0.00214,0.0199,240,0.0124,1.0,0.0109,1.0,0.0077,1.0,0.0136,1.0
rational_decay,0,0.1,0,oracle_9,0,0,0.010215,0.003335,0.0277,240,0.0218,0.9917,0.0176,1.0,0.0111,1.0,0.0192,1.0
rational_decay,0,0.1,0,threshold_ens_010,0,0,0.147747,0.130602,1.0965,240,0.7879,0.5583,0.9547,0.7708,0.5826,1.0,1.0071,0.45
rational_decay,0,0.1,0,threshold_ens_050,0,0,0.146779,0.130415,1.0993,240,0.7924,0.5583,0.9517,0.775,0.5826,1.0,1.0056,0.4583
rational_decay,0,0.1,0,threshold_ens_safe,0,0,0.146619,0.130302,1.1024,240,0.7924,0.5583,0.9517,0.7792,0.5826,1.0,1.0056,0.4542
rational_decay,0,0.1,0,capped_diag_49,0,0,0.127592,0.103843,0.8319,240,0.7113,0.5917,0.6073,0.9833,0.4094,0.9875,0.6694,0.9542
rational_decay,0,0.1,0,capped_diag_safe,0,0,0.122161,0.098537,0.8126,240,0.6957,0.6167,0.5727,0.9875,0.3872,0.9917,0.6242,0.975
rational_decay,0,0.1,0,diag_ensemble_49,0,0,0.127592,0.103843,0.8319,240,0.7113,0.5917,0.6073,0.9833,0.4094,0.9875,0.6694,0.9542
rational_decay,0,0.1,0,diag_ensemble_safe,0,0,0.122161,0.098537,0.8126,240,0.6957,0.6167,0.5727,0.9875,0.3872,0.9917,0.6242,0.975
rational_decay,0,0.1,0,equal_ensemble_49,0,0,0.14419,0.130697,1.0936,240,0.7866,0.5625,0.9623,0.7708,0.583,1.0,1.0087,0.4375
rational_decay,0,0.1,0,equal_ensemble_safe,0,0,0.146619,0.130302,1.1024,240,0.7924,0.5583,0.9517,0.7792,0.5826,1.0,1.0056,0.4542
rational_decay,0,0.1,0,diag_ensemble_9,0,0,0.125357,0.116736,0.8132,240,0.763,0.5958,0.6003,1.0,0.3677,1.0,0.641,0.9958
rational_decay,0,0.1,0,equal_ensemble_9,0,0,0.114686,0.102837,0.852,240,0.689,0.6,0.5204,0.9958,0.3295,1.0,0.5279,0.9625
rational_decay,0,0.1,0,phase2_cascade,0,0,0.073602,0.063937,0.4033,240,0.325,0.8167,0.3434,1.0,0.2221,1.0,0.3671,0.9958
rational_decay,0,0.1,0,fixed_rational,0,0,0.017211,0.007017,0.0623,240,0.0441,0.9792,0.0324,0.9875,0.0219,1.0,0.0325,0.9875
rational_decay,0,0.1,0,fixed_richardson,0,0,0.073602,0.063937,0.4033,240,0.325,0.8167,0.3434,1.0,0.2221,1.0,0.3671,0.9958
rational_decay,0,0.1,0,current_value,0,0,0.205436,0.186847,1.3294,240,1.2207,0.4042,1.0,0.0,0.6789,1.0,1.0,0.0
rational_decay,0,0.1,0,constant_assumed,1,0,0.179786,0.160914,1.0,240,1.0,0.0,0.8193,0.5958,0.5417,0.775,0.8643,0.5708
rational_decay,0,0.1,0,constant_oracle,1,1,0.022767,0.02046,0.1498,240,0.1331,1.0,0.1111,1.0,0.0759,1.0,0.1123,1.0
rational_decay,0,0.1,0,window_mean,1,0,0.313014,0.302858,2.0266,240,1.8569,0.225,1.473,0.0,1.0,0.0,1.5009,0.0
rational_decay,0,0.1,0,window_min,1,0,0.196684,0.157299,1.157,240,1.157,0.4292,1.0,0.4792,0.6663,1.0,1.0,0.0
rational_decay,0,0.1,0,last_value,1,0,0.205436,0.186847,1.3294,240,1.2207,0.4042,1.0,0.0,0.6789,1.0,1.0,0.0
rational_decay,0,0.5,0,oracle_49,0,0,0.002544,0.000865,0.0098,240,0.0042,1.0,0.0087,1.0,0.0046,1.0,0.0098,1.0
rational_decay,0,0.5,0,oracle_9,0,0,0.004339,0.001933,0.0186,240,0.0071,1.0,0.0167,1.0,0.0084,1.0,0.0186,0.9958
rational_decay,0,0.5,0,threshold_ens_010,0,0,0.07512,0.074393,1.0189,240,0.2703,0.9875,0.9292,0.7625,0.4345,1.0,1.0189,0.4417
rational_decay,0,0.5,0,threshold_ens_050,0,0,0.075042,0.074557,1.0168,240,0.2708,0.9875,0.9292,0.7583,0.4339,1.0,1.0168,0.4417
rational_decay,0,0.5,0,threshold_ens_safe,0,0,0.074994,0.074557,1.0149,240,0.2708,0.9875,0.9292,0.7583,0.4339,1.0,1.0149,0.4417
rational_decay,0,0.5,0,capped_diag_49,0,0,0.066611,0.040207,0.6087,240,0.1769,0.9833,0.5114,0.9417,0.291,0.9875,0.6087,0.8542
rational_decay,0,0.5,0,capped_diag_safe,0,0,0.073725,0.054039,0.7433,240,0.2191,0.9917,0.6625,0.9333,0.3594,0.9917,0.7433,0.8083
rational_decay,0,0.5,0,diag_ensemble_49,0,0,0.066611,0.040207,0.6087,240,0.1769,0.9833,0.5114,0.9417,0.291,0.9875,0.6087,0.8542
rational_decay,0,0.5,0,diag_ensemble_safe,0,0,0.073725,0.054039,0.7433,240,0.2191,0.9917,0.6625,0.9333,0.3594,0.9917,0.7433,0.8083
rational_decay,0,0.5,0,equal_ensemble_49,0,0,0.074589,0.07138,1.014,240,0.2704,0.9792,0.923,0.7792,0.4337,1.0,1.014,0.4458
rational_decay,0,0.5,0,equal_ensemble_safe,0,0,0.074994,0.074557,1.0149,240,0.2708,0.9875,0.9292,0.7583,0.4339,1.0,1.0149,0.4417
rational_decay,0,0.5,0,diag_ensemble_9,0,0,0.071899,0.071059,0.6845,240,0.2644,1.0,0.6227,0.9792,0.3028,1.0,0.6845,0.9
rational_decay,0,0.5,0,equal_ensemble_9,0,0,0.061978,0.062165,0.6509,240,0.2158,1.0,0.4796,0.9958,0.2539,1.0,0.6509,0.9292
rational_decay,0,0.5,0,phase2_cascade,0,0,0.061832,0.048297,0.5308,240,0.1507,1.0,0.4487,1.0,0.2152,1.0,0.5308,0.9583
rational_decay,0,0.5,0,fixed_rational,0,0,0.008173,0.003391,0.0321,240,0.0126,1.0,0.0294,1.0,0.0164,1.0,0.0321,0.9875
rational_decay,0,0.5,0,fixed_richardson,0,0,0.061832,0.048297,0.5308,240,0.1507,1.0,0.4487,1.0,0.2152,1.0,0.5308,0.9583
rational_decay,0,0.5,0,current_value,0,0,0.114356,0.106644,1.0,240,0.4401,0.9625,1.0,0.0,0.5401,1.0,1.0,0.0
rational_decay,0,0.5,0,constant_assumed,1,0,0.270865,0.250535,2.4482,240,1.0,0.0,2.272,0.0375,1.1922,0.4625,2.4482,0.0042
rational_decay,0,0.5,0,constant_oracle,1,1,0.113847,0.102302,1.0188,240,0.4343,1.0,1.0,0.4583,0.5446,1.0,1.0188,0.2042
rational_decay,0,0.5,0,window_mean,1,0,0.221934,0.221017,1.9245,240,0.8402,0.5375,1.8514,0.0,1.0,0.0,1.9245,0.0
rational_decay,0,0.5,0,window_min,1,0,0.105604,0.086957,1.0,240,0.4085,0.9958,1.0,0.4792,0.5196,1.0,1.0,0.0
rational_decay,0,0.5,0,last_value,1,0,0.114356,0.106644,1.0,240,0.4401,0.9625,1.0,0.0,0.5401,1.0,1.0,0.0
real_boot_a,1,0.02,0,oracle_49,0,0,0.003266,0.001476,0.0776,240,0.0305,1.0,0.0246,0.9958,0.0116,1.0,0.0316,0.9875
real_boot_a,1,0.02,0,oracle_9,0,0,0.011197,0.006352,0.2363,240,0.0808,0.8458,0.1216,0.9875,0.0462,1.0,0.14,0.9667
real_boot_a,1,0.02,0,threshold_ens_010,0,0,0.05231,0.033937,1.2635,240,0.4089,0.6375,0.8366,0.75,0.3157,1.0,1.0228,0.4667
real_boot_a,1,0.02,0,threshold_ens_050,0,0,0.052325,0.033936,1.2886,240,0.4089,0.6375,0.8436,0.7417,0.3144,1.0,1.0228,0.4667
real_boot_a,1,0.02,0,threshold_ens_safe,0,0,0.052348,0.033936,1.2886,240,0.4089,0.6375,0.8436,0.7417,0.3157,1.0,1.0228,0.4667
real_boot_a,1,0.02,0,capped_diag_49,0,0,0.047,0.026298,0.8292,240,0.426,0.6625,0.5032,0.8833,0.2144,0.9917,0.6164,0.7875
real_boot_a,1,0.02,0,capped_diag_safe,0,0,0.044968,0.026827,0.8888,240,0.3687,0.6583,0.552,0.8958,0.2236,0.9958,0.7086,0.7667
real_boot_a,1,0.02,0,diag_ensemble_49,0,0,0.047,0.026298,0.8292,240,0.426,0.6625,0.5032,0.8833,0.2144,0.9917,0.6164,0.7875
real_boot_a,1,0.02,0,diag_ensemble_safe,0,0,0.044968,0.026827,0.8888,240,0.3687,0.6583,0.552,0.8958,0.2236,0.9958,0.7086,0.7667
real_boot_a,1,0.02,0,equal_ensemble_49,0,0,0.052587,0.033399,1.2676,240,0.4091,0.6375,0.8454,0.7375,0.3187,1.0,1.0212,0.4542
real_boot_a,1,0.02,0,equal_ensemble_safe,0,0,0.052348,0.033936,1.2886,240,0.4089,0.6375,0.8436,0.7417,0.3157,1.0,1.0228,0.4667
real_boot_a,1,0.02,0,diag_ensemble_9,0,0,0.040792,0.026761,0.78,240,0.3972,0.6875,0.5133,0.9125,0.2182,1.0,0.5975,0.8292
real_boot_a,1,0.02,0,equal_ensemble_9,0,0,0.038859,0.030794,0.8397,240,0.4079,0.725,0.4702,0.9292,0.212,1.0,0.5975,0.8292
real_boot_a,1,0.02,0,phase2_cascade,0,0,0.034726,0.015932,0.7415,240,0.2663,0.7417,0.4112,0.8958,0.1751,0.9833,0.5346,0.8208
real_boot_a,1,0.02,0,fixed_rational,0,0,0.027795,0.016644,0.7868,240,0.3817,0.7917,0.3144,0.925,0.1499,0.9792,0.4496,0.8417
real_boot_a,1,0.02,0,fixed_richardson,0,0,0.034287,0.01599,0.7234,240,0.2322,0.7417,0.4112,0.9042,0.1739,0.9917,0.5284,0.8208
real_boot_a,1,0.02,0,current_value,0,0,0.070601,0.05198,1.6058,240,0.7357,0.55,1.0,0.0,0.4806,0.9875,1.0,0.025
real_boot_a,1,0.02,0,constant_assumed,1,0,0.134252,0.097715,1.6209,240,1.0,0.0,1.3592,0.45,0.4958,0.625,1.5433,0.4125
real_boot_a,1,0.02,0,constant_oracle,1,1,0.001434,0.001057,0.0337,240,0.016,1.0,0.0202,1.0,0.0097,1.0,0.0214,0.9917
real_boot_a,1,0.02,0,window_mean,1,0,0.16629,0.146054,3.7544,240,2.0168,0.375,2.0806,0.0125,1.0,0.0,2.4599,0.0042
real_boot_a,1,0.02,0,window_min,1,0,0.06308,0.036931,1.0,240,0.648,0.5875,1.0,0.4542,0.4065,0.9958,1.0,0.0
real_boot_a,1,0.02,0,last_value,1,0,0.070601,0.05198,1.6058,240,0.7357,0.55,1.0,0.0,0.4806,0.9875,1.0,0.025
real_boot_a,1,0.1,0,oracle_49,0,0,0.003316,0.001204,0.0498,240,0.0186,1.0,0.027,0.9958,0.0105,1.0,0.0283,0.9958
real_boot_a,1,0.1,0,oracle_9,0,0,0.01055,0.005198,0.1727,240,0.0567,0.8833,0.118,0.9833,0.0423,1.0,0.1346,0.975
real_boot_a,1,0.1,0,threshold_ens_010,0,0,0.047832,0.030975,1.1806,240,0.3527,0.6625,0.8459,0.7333,0.3036,1.0,1.0231,0.4667
real_boot_a,1,0.1,0,threshold_ens_050,0,0,0.047741,0.030538,1.1814,240,0.3544,0.6667,0.8291,0.7333,0.3039,1.0,1.0231,0.4708
real_boot_a,1,0.1,0,threshold_ens_safe,0,0,0.047794,0.030538,1.1814,240,0.3544,0.6667,0.8291,0.7333,0.3039,1.0,1.0231,0.4708
real_boot_a,1,0.1,0,capped_diag_49,0,0,0.044829,0.024047,0.8662,240,0.3647,0.7,0.5472,0.8708,0.2177,0.9958,0.6968,0.7417
real_boot_a,1,0.1,0,capped_diag_safe,0,0,0.042857,0.027065,0.9265,240,0.3388,0.6958,0.6037,0.8833,0.237,1.0,0.7615,0.7375
real_boot_a,1,0.1,0,diag_ensemble_49,0,0,0.044829,0.024047,0.8662,240,0.3647,0.7,0.5472,0.8708,0.2177,0.9958,0.6968,0.7417
real_boot_a,1,0.1,0,diag_ensemble_safe,0,0,0.042857,0.027065,0.9265,240,0.3388,0.6958,0.6037,0.8833,0.237,1.0,0.7615,0.7375
real_boot_a,1,0.1,0,equal_ensemble_49,0,0,0.047729,0.030515,1.1725,240,0.3527,0.6625,0.8329,0.7083,0.304,1.0,1.0235,0.4583
real_boot_a,1,0.1,0,equal_ensemble_safe,0,0,0.047794,0.030538,1.1814,240,0.3544,0.6667,0.8291,0.7333,0.3039,1.0,1.0231,0.4708
real_boot_a,1,0.1,0,diag_ensemble_9,0,0,0.039783,0.027314,0.7854,240,0.3925,0.7042,0.5521,0.9042,0.2197,1.0,0.6572,0.8125
real_boot_a,1,0.1,0,equal_ensemble_9,0,0,0.037151,0.027333,0.8255,240,0.3027,0.7458,0.4775,0.9083,0.2024,1.0,0.6038,0.8042
real_boot_a,1,0.1,0,phase2_cascade,0,0,0.038244,0.020198,0.7507,240,0.29,0.7583,0.4941,0.8417,0.1965,0.9875,0.573,0.75
real_boot_a,1,0.1,0,fixed_rational,0,0,0.023228,0.019206,0.6601,240,0.2797,0.8,0.3756,0.9292,0.1602,0.9875,0.4282,0.8458
real_boot_a,1,0.1,0,fixed_richardson,0,0,0.037901,0.019948,0.7495,240,0.29,0.7583,0.4821,0.8458,0.1937,1.0,0.573,0.7583
real_boot_a,1,0.1,0,current_value,0,0,0.064917,0.048359,1.4251,240,0.6343,0.575,1.0,0.0,0.4598,0.9875,1.0,0.025
real_boot_a,1,0.1,0,constant_assumed,1,0,0.139969,0.101356,2.0546,240,1.0,0.0,1.5768,0.425,0.5455,0.6042,1.8768,0.375
real_boot_a,1,0.1,0,constant_oracle,1,1,0.00715,0.005296,0.1742,240,0.0757,1.0,0.1094,0.9917,0.0502,1.0,0.1167,0.9792
real_boot_a,1,0.1,0,window_mean,1,0,0.160574,0.141814,3.7616,240,1.8343,0.3958,2.1748,0.0125,1.0,0.0,2.5922,0.0083
real_boot_a,1,0.1,0,window_min,1,0,0.057796,0.033969,1.0,240,0.5329,0.625,1.0,0.4542,0.3858,0.9917,1.0,0.0
real_boot_a,1,0.1,0,last_value,1,0,0.064917,0.048359,1.4251,240,0.6343,0.575,1.0,0.0,0.4598,0.9875,1.0,0.025
real_boot_a,1,0.5,0,oracle_49,0,0,0.001933,0.00085,0.0352,240,0.0065,1.0,0.026,0.9875,0.0088,1.0,0.0321,0.9792
real_boot_a,1,0.5,0,oracle_9,0,0,0.007094,0.003237,0.1637,240,0.0287,1.0,0.1207,0.9667,0.0365,1.0,0.1522,0.9458
real_boot_a,1,0.5,0,threshold_ens_010,0,0,0.027458,0.017111,1.0271,240,0.1704,0.9542,0.7917,0.7,0.2261,1.0,1.0008,0.5
real_boot_a,1,0.5,0,threshold_ens_050,0,0,0.027512,0.017261,1.0245,240,0.176,0.9542,0.7917,0.7,0.2279,1.0,1.0008,0.5
real_boot_a,1,0.5,0,threshold_ens_safe,0,0,0.027512,0.017261,1.0245,240,0.176,0.9542,0.7917,0.7,0.2279,1.0,1.0008,0.5
real_boot_a,1,0.5,0,capped_diag_49,0,0,0.026391,0.015993,0.8511,240,0.1611,0.9375,0.6957,0.7917,0.1762,0.9792,0.8333,0.6333
real_boot_a,1,0.5,0,capped_diag_safe,0,0,0.028871,0.015233,0.9477,240,0.1769,0.9375,0.7289,0.7375,0.2096,1.0,0.9142,0.5708
real_boot_a,1,0.5,0,diag_ensemble_49,0,0,0.026391,0.015993,0.8511,240,0.1611,0.9375,0.6957,0.7917,0.1762,0.9792,0.8333,0.6333
real_boot_a,1,0.5,0,diag_ensemble_safe,0,0,0.028871,0.015233,0.9477,240,0.1769,0.9375,0.7289,0.7375,0.2096,1.0,0.9142,0.5708
real_boot_a,1,0.5,0,equal_ensemble_49,0,0,0.026673,0.016483,1.0256,240,0.148,0.95,0.7477,0.7,0.2017,1.0,1.0021,0.4958
real_boot_a,1,0.5,0,equal_ensemble_safe,0,0,0.027512,0.017261,1.0245,240,0.176,0.9542,0.7917,0.7,0.2279,1.0,1.0008,0.5
real_boot_a,1,0.5,0,diag_ensemble_9,0,0,0.028197,0.023969,0.8434,240,0.1962,0.9667,0.67,0.7917,0.177,0.9958,0.8085,0.6458
real_boot_a,1,0.5,0,equal_ensemble_9,0,0,0.023837,0.01531,0.7403,240,0.1459,0.9958,0.6118,0.825,0.1404,1.0,0.7036,0.6917
real_boot_a,1,0.5,0,phase2_cascade,0,0,0.037177,0.011474,1.0341,240,0.2622,0.8,0.7892,0.5917,0.2278,1.0,0.9669,0.5083
